"Name","Company","State","City","Salary","Location","Url"
"Digital IC Designer","","CA","Goleta","","Goleta, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=133207&s=58&guid=0000016b6d7bf6bfbc634703c3e69315&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b9b01c12&cb=1560909969585&jobListingId=3216200935"
